Date,DBA,EPP,EWJ,FEZ,FXE,GLD,ILF,QQQ,SHV,SPY,USO,XBI
2022-11-21,18.966150283813477,39.71620559692383,52.57461166381836,37.22978973388672,92.13558197021484,161.8800048828125,21.91937255859375,278.9183044433594,102.56473541259766,385.70745849609375,69.02999877929688,79.8542251586914
2022-11-22,18.994699478149414,40.11260986328125,53.698421478271484,37.69322967529297,92.67194366455078,162.07000732421875,21.848751068115234,282.93548583984375,102.59270477294922,390.89788818359375,69.9800033569336,80.95401000976562
2022-11-23,18.918567657470703,40.47126388549805,54.31407165527344,38.05046081542969,93.60812377929688,163.0800018310547,22.02530860900879,285.7752685546875,102.6300048828125,393.3612060546875,67.41000366210938,80.98400115966797
2022-11-25,18.9090518951416,40.47126388549805,54.68541717529297,38.17597961425781,93.63738250732422,163.22000122070312,21.92820167541504,283.895263671875,102.63935089111328,393.27325439453125,66.95999908447266,81.04398345947266
2022-11-28,18.804370880126953,39.92384719848633,54.26520538330078,37.58702087402344,92.9839859008789,161.92999267578125,21.884063720703125,279.7296142578125,102.64865112304688,386.9977111816406,66.87999725341797,79.63426971435547
2022-11-29,18.861469268798828,40.518455505371094,53.932952880859375,37.79943084716797,92.9255142211914,162.72999572753906,22.3519344329834,277.6122131347656,102.67664337158203,386.3331298828125,68.33999633789062,79.96420288085938
2022-11-30,19.080347061157227,41.575538635253906,54.52906036376953,38.66838073730469,93.63738250732422,164.80999755859375,23.084640502929688,290.267333984375,102.68595886230469,398.5027770996094,70.2300033569336,83.60348510742188
2022-12-01,18.956634521484375,41.84925079345703,54.90040588378906,38.86148452758789,94.70537567138672,167.83999633789062,22.881601333618164,290.6235656738281,102.7420883178711,398.2095642089844,70.44999694824219,83.07357788085938
2022-12-02,18.899534225463867,41.78318405151367,54.656097412109375,38.90010070800781,94.80290985107422,167.25999450683594,22.916913986206055,289.4658508300781,102.73274230957031,397.7501220703125,69.83999633789062,85.64308166503906
2022-12-05,18.813888549804688,41.20744705200195,53.51274490356445,38.378726959228516,94.3445053100586,164.38999938964844,22.157724380493164,284.6076965332031,102.7420883178711,390.5948791503906,67.72000122070312,82.8636245727539
2022-12-06,18.68065643310547,41.20744705200195,53.34661865234375,38.23390197753906,94.20794677734375,164.83999633789062,22.396074295043945,278.71044921875,102.76078033447266,384.96453857421875,65.2300033569336,80.57408142089844
2022-12-07,18.699689865112305,40.962059020996094,53.50297164916992,38.320804595947266,94.57858276367188,166.3300018310547,22.263656616210938,277.5726318359375,102.79818725585938,384.3096618652344,63.650001525878906,81.073974609375
2022-12-08,18.70920753479004,41.51891326904297,53.83523178100586,38.46562576293945,94.99798583984375,166.47000122070312,22.078275680541992,280.8576354980469,102.83560180664062,387.3203125,62.709999084472656,81.56388854980469
2022-12-09,18.614044189453125,41.528350830078125,54.00135803222656,38.320804595947266,94.75414276123047,167.05999755859375,21.910545349121094,279.06671142578125,102.83560180664062,384.4269714355469,62.849998474121094,79.51428985595703
2022-12-12,18.77582359313965,41.6132926940918,53.9915885925293,38.494590759277344,94.79315185546875,165.67999267578125,21.583919525146484,282.5693664550781,102.83560180664062,389.9693603515625,64.41000366210938,81.5138931274414
2022-12-13,18.8900203704834,42.30299377441406,54.76924514770508,39.18975830078125,95.64169311523438,168.50999450683594,21.30167579650879,285.6070251464844,102.87298583984375,392.92132568359375,65.86000061035156,82.80364227294922
2022-12-14,18.870986938476562,42.06318283081055,54.72027587890625,39.093204498291016,96.10986328125,168.10000610351562,21.091901779174805,283.48956298828125,102.8636474609375,390.4091491699219,67.36000061035156,83.07357788085938
2022-12-15,18.861469268798828,41.01759719848633,53.38825988769531,37.77045822143555,95.64169311523438,165.35000610351562,20.948871612548828,273.97100830078125,102.91336822509766,380.8591003417969,66.1500015258789,80.67406463623047
